Temperature (C),Abs,Measurement,Name,norm_Abs,dabs_dt
53.0,0.2923482188484066,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.29744889817545317,0.01587416412215925
54.0,0.2932915500759064,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.313553758373329,0.01605564361303688
55.0,0.2942291156474714,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.32956018540152693,0.015861560918913387
56.0,0.2951497103514827,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.34527688021115577,0.01610529586691775
57.0,0.2961158291405063,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.36177077713536243,0.016155265959390902
58.0,0.2970422777728463,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.37758741212993757,0.016064243168004422
59.0,0.2979977333657324,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.3938992634713713,0.017672988443740573
60.0,0.2991126443177757,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.4129333890174187,0.019771309103004897
61.0,0.3003139153202799,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.43344188167738107,0.018443830949204848
62.0,0.3012733140131769,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.4498210509158284,0.014538017417469934
63.0,0.3020170242758788,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.46251791651232094,0.013302585131121147
64.0,0.3028316937577358,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.4764262211780707,0.014903761184942244
65.0,0.3037629796160946,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.4923254388822054,0.016287896847276634
66.0,0.3047397987071172,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.509002014872624,0.017220002738001755
67.0,0.3057802795020671,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.5267654443582089,0.017881505682611765
68.0,0.3068345927628082,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.5447650262378475,0.018599278141755382
69.0,0.3079591596245268,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.5639640006417197,0.020272108318313664
70.0,0.3092094426638891,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.5853092428744748,0.02166218016406929
71.0,0.3104968545505825,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.6072883609698583,0.022351371107338758
72.0,0.3118278753710256,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.6300119850891523,0.024213306933564382
73.0,0.3133334105058439,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.655714974836987,0.025576830091848857
74.0,0.3148241662086548,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.6811656452728501,0.026328586620888994
75.0,0.3164177685977811,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.708372148078765,0.027191674976629887
76.0,0.3180096339268859,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.7355489952261098,0.027489730297313608
77.0,0.3196381530912054,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.7633516086733922,0.026923656322197675
78.0,0.3211637036244982,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.7893963078705052,0.025537029669886357
79.0,0.3226297813635663,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.814425668013165,0.024385637485873968
80.0,0.3240204478694372,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.8381675828422531,0.021739064229363503
81.0,0.3251764831532393,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.857903796471892,0.018848738229790662
82.0,0.3262285519017188,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.8758650593018344,0.017557487081974743
83.0,0.3272333188708242,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.8930187706358415,0.017074808293245647
84.0,0.3282288424560839,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.9100146758883257,0.016829486733319077
85.0,0.3292048703383032,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.9266777441024796,0.016542012144431295
86.0,0.3301667166667003,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.9430987001771883,0.01574579541689014
87.0,0.3310494688428633,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.9581693349362599,0.01509588794876665
88.0,0.3319351793958319,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.9732904760747216,0.015624762980539386
89.0,0.3328798885622185,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.9894188608973387,0.015532850860380587
89.69999694824217,0.3334996715851954,14,10 mM MgCl2_260.00nm_21.0-90.0C,1.0,0.015115978904240386
90.0,0.3353489691090085,15,10 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9710803653718023,-0.016913507490836643
89.0,0.336179253670641,15,10 mM MgCl2_260.00nm_90.0-21.0C_R1,0.987993872862639,-0.010420324709235318
88.0,0.3363720371790659,15,10 mM MgCl2_260.00nm_90.0-21.0C_R1,0.991921014790273,-0.0004107743811500031
87.0,0.3362195835226445,15,10 mM MgCl2_260.00nm_90.0-21.0C_R1,0.988815421624939,-0.004039492604863526
86.0,0.3367686347917685,15,10 mM MgCl2_260.00nm_90.0-21.0C_R1,1.0,0.002564549099322966
85.0,0.3359677959468422,15,10 mM MgCl2_260.00nm_90.0-21.0C_R1,0.983686323426293,0.018386246420835473
84.0,0.3349634720769548,15,10 mM MgCl2_260.00nm_90.0-21.0C_R1,0.963227507158329,0.015352701119770773
83.0,0.3344604668814772,15,10 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9529809211867515,0.010683049653340104
