Temperature (C),Abs,Measurement,Name,norm_Abs,dabs_dt
55.0,0.3440244456450081,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.44206108720048154,0.015985861598245527
56.0,0.3453101024040904,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.4597420076420051,0.019283363272612736
57.0,0.3468288003629955,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.480627813745707,0.019925577344297396
58.0,0.3482078534884909,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.4995931623305999,0.021785000803230564
59.0,0.3499969650093913,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.5241978153521681,0.02291874746471345
60.0,0.3515408974536126,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.5454306572600268,0.01586245411933257
61.0,0.3523038213092769,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.5559227235908333,0.015956737310453772
62.0,0.3538614652367135,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.5773441318809344,0.022284829619949598
63.0,0.3555446754175957,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.6004923828307325,0.022354858404044886
64.0,0.3571125035410305,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.6220538486890241,0.022539857525863183
65.0,0.3588226179062482,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.6455720978824588,0.02498106995959437
66.0,0.3607454684139715,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.6720159886082129,0.025908473486225547
67.0,0.3625904538812173,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.6973890448549099,0.023239912489842585
68.0,0.3641252189956071,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.718495813587898,0.02167839023075363
69.0,0.365743114289183,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.7407458253164172,0.022301346257315946
70.0,0.367368475097254,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.7630985061025299,0.021698158250078092
71.0,0.3688986495347729,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.7841421418165734,0.01959451914812066
72.0,0.370218080814,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.8022875443987713,0.01830539597799785
73.0,0.3715607797269907,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.8207529337725691,0.01208006915462645
74.0,0.3719748697334674,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.8264476827080242,0.008924148583772218
75.0,0.3728586071770635,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.8386012309401135,0.02094970655434747
76.0,0.3750215586116247,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.8683470958167191,0.02247937855888843
77.0,0.3761277542873384,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.8835599880578904,0.014083222652648386
78.0,0.3770696635678028,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.8965135411220159,0.011460256181987427
79.0,0.377794404603414,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9064805004218652,0.010044660073535383
80.0,0.3785304455626017,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9166028612690866,0.00972088283674627
81.0,0.3792081000911171,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9259222660953578,0.008541426067760927
82.0,0.3797726141694383,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9336857134046085,0.008122511401209842
83.0,0.3803893464768158,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9421672888977775,0.008545150560713477
84.0,0.3810153244244945,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9507760145260354,0.00854831665463568
85.0,0.3816325171728388,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9592639222070488,0.00880293003903565
86.0,0.3822955232175206,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9683818746041067,0.00843095744161576
87.0,0.3828586204694627,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9761258370902803,0.007974065743798886
88.0,0.3834551813421966,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9843300060917045,0.008858120070220687
89.0,0.3841468454777372,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.9938420772307217,0.009091481996177597
89.69999694824217,0.3845946148716674,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,1.0,0.008797070879726
90.0,0.3861200855572598,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9847764250752559,-0.015223574924744132
89.0,0.3870901840982558,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,1.0,-0.006295365793081431
88.0,0.3869224102675981,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9973671566614187,0.0032429100240593534
